Time;V RMS phase A;V RMS phase B;V RMS phase C
2019-03-19T09:14:34+01:00;232.069412;231.682037;0.031133
2019-03-19T09:14:35+01:00;232.113632;231.732849;0.051594
2019-03-19T09:14:36+01:00;232.134613;231.723923;0.022033
2019-03-19T09:14:39+01:00;232.068253;232.169907;0.011481
2019-03-19T09:14:40+01:00;232.094406;232.132401;0.007147
2019-03-19T09:14:43+01:00;232.041992;232.056412;0.015282
2019-03-19T09:14:44+01:00;232.108231;232.16806;0.020759
2019-03-19T09:14:45+01:00;232.051559;232.122208;0.014401
2019-03-19T09:14:46+01:00;232.151199;232.149368;0.012695
2019-03-19T09:14:47+01:00;232.132553;232.131363;0.001325
2019-03-19T09:14:49+01:00;232.122299;232.143814;0.015898
2019-03-19T09:14:50+01:00;232.060074;232.118607;0.026879
2019-03-19T09:14:51+01:00;231.996368;232.088882;0.025921
2019-03-19T09:14:56+01:00;231.980453;232.016266;0.038617
2019-03-19T09:14:57+01:00;231.992767;232.001785;0.028277
2019-03-19T09:14:58+01:00;231.981598;232.052917;0.01914
2019-03-19T09:15:00+01:00;231.946854;232.056976;0.019278
2019-03-19T09:15:01+01:00;231.9599;232.02594;0.015638
2019-03-19T09:15:02+01:00;232.000595;232.105301;0.017501
2019-03-19T09:15:03+01:00;231.958359;232.043472;0.031226
2019-03-19T09:15:04+01:00;231.953415;232.024185;0.014519
2019-03-19T09:15:06+01:00;231.901001;232.006195;0.027849
2019-03-19T09:15:07+01:00;231.889297;231.999374;0.01451
2019-03-19T09:15:08+01:00;231.914993;232.006241;0.013731
2019-03-19T09:15:09+01:00;231.998215;232.067474;0.021791
2019-03-19T09:15:10+01:00;232.001862;232.104691;0.017779
2019-03-19T09:15:11+01:00;232.030746;null;null
2019-03-19T09:15:13+01:00;231.946671;232.065948;0.014047
2019-03-19T09:15:14+01:00;231.962479;232.067062;0.03424
2019-03-19T09:15:15+01:00;231.998413;232.089005;0.012325
2019-03-19T09:15:20+01:00;231.541382;232.145172;0.011081
2019-03-19T09:15:21+01:00;231.52153;232.122803;0.016372
2019-03-19T09:15:26+01:00;231.565002;232.146118;0.015892
2019-03-19T09:15:27+01:00;231.540314;232.117859;0.022615
2019-03-19T09:15:28+01:00;231.622452;232.178528;0.019772
2019-03-19T09:15:30+01:00;231.613556;232.204666;0.019661
2019-03-19T09:15:31+01:00;231.601776;232.187057;0.021668
2019-03-19T09:15:32+01:00;231.621567;232.201416;0.025715
2019-03-19T09:15:33+01:00;231.581985;232.158417;0.040146
2019-03-19T09:15:34+01:00;231.605621;232.131454;0.023875
2019-03-19T09:15:36+01:00;null;232.184677;0.03029
2019-03-19T09:15:37+01:00;231.539993;232.113785;0.024562
2019-03-19T09:15:38+01:00;231.610046;232.154999;0.024815
2019-03-19T09:15:43+01:00;null;232.123062;0.01667
2019-03-19T09:15:44+01:00;231.603439;232.113281;0.02259
2019-03-19T09:15:45+01:00;231.584183;232.147827;0.027069
2019-03-19T09:15:50+01:00;231.593384;232.157013;0.013375
2019-03-19T09:15:51+01:00;231.516586;232.066818;0.018202
2019-03-19T09:16:01+01:00;231.650803;232.191483;0.014009
2019-03-19T09:16:02+01:00;231.638779;232.212036;0.010662
2019-03-19T09:16:07+01:00;231.641418;232.245667;0.014231
2019-03-19T09:16:08+01:00;231.68161;232.220062;0.003544
2019-03-19T09:16:11+01:00;231.687592;232.200089;0.007085
2019-03-19T09:16:12+01:00;231.563004;232.084518;0.002877
2019-03-19T09:16:13+01:00;231.674637;232.209732;null
2019-03-19T09:16:14+01:00;231.729202;232.30983;0.011288
2019-03-19T09:16:15+01:00;231.727707;232.30809;0.013119
2019-03-19T09:16:17+01:00;231.706192;232.247147;0.011061
2019-03-19T09:16:18+01:00;231.603378;232.170334;0.032731
2019-03-19T09:16:19+01:00;231.618469;232.158005;0.03458
2019-03-19T09:16:24+01:00;231.569305;232.179413;0.023424
2019-03-19T09:16:25+01:00;231.583176;232.171066;0.025354
2019-03-19T09:16:31+01:00;231.567444;232.147507;0.023194
2019-03-19T09:16:32+01:00;231.534683;232.120422;0.013111
2019-03-19T09:16:39+01:00;231.592453;232.21698;0.017937
2019-03-19T09:16:40+01:00;231.576797;232.171371;0.015475
2019-03-19T09:16:41+01:00;231.571396;232.138504;0.020594
2019-03-19T09:16:46+01:00;231.539597;232.175461;0.019066
2019-03-19T09:16:47+01:00;231.503311;232.113251;0.026543
2019-03-19T09:16:54+01:00;231.518478;232.095123;0.019579
2019-03-19T09:16:55+01:00;231.493851;232.114655;0.034701
2019-03-19T09:16:56+01:00;231.513077;232.082794;null
2019-03-19T09:17:03+01:00;231.451218;232.065552;0.005902
2019-03-19T09:17:04+01:00;231.31546;231.922455;0.008645
2019-03-19T09:17:09+01:00;null;232.08873;0.00437
2019-03-19T09:17:10+01:00;231.412628;232.026001;0.003583
2019-03-19T09:17:11+01:00;231.454803;232.062729;0.013367
2019-03-19T09:17:14+01:00;231.438019;232.043686;0.040951
2019-03-19T09:17:15+01:00;231.352844;232.026489;0.023661
2019-03-19T09:17:18+01:00;231.31543;231.968552;0.016796
2019-03-19T09:17:19+01:00;231.353119;232.050125;0.006112
2019-03-19T09:17:27+01:00;231.232574;231.860489;0.014638
2019-03-19T09:17:28+01:00;231.211304;231.830566;0.009464
2019-03-19T09:17:31+01:00;231.260208;231.905594;0.0498
2019-03-19T09:17:32+01:00;231.306351;231.903046;0.017695
2019-03-19T09:17:33+01:00;231.312943;231.940674;0.019946
2019-03-19T09:17:34+01:00;231.339828;231.949463;0.014747
2019-03-19T09:17:37+01:00;231.340073;231.946701;0.01874
2019-03-19T09:17:38+01:00;231.324783;231.90976;0.015353
2019-03-19T09:17:39+01:00;231.256577;231.858887;null
2019-03-19T09:17:44+01:00;231.382202;231.988205;0.013619
2019-03-19T09:17:45+01:00;231.318771;231.92392;0.026282
2019-03-19T09:17:48+01:00;231.372086;231.937607;0.016295
2019-03-19T09:17:49+01:00;231.380417;231.952972;0.004093
2019-03-19T09:17:50+01:00;231.432022;232.060272;0.014019
2019-03-19T09:17:51+01:00;231.421158;232.066055;0.016111
2019-03-19T09:17:54+01:00;231.365646;232.031815;0.009792
2019-03-19T09:17:55+01:00;231.281464;231.957443;0.013528
2019-03-19T09:17:56+01:00;231.342941;231.989929;0.026404
2019-03-19T09:18:01+01:00;231.233109;231.919968;0.022447
2019-03-19T09:18:02+01:00;231.27301;231.937912;0.047001
2019-03-19T09:18:07+01:00;231.244675;231.928467;0.01493
2019-03-19T09:18:08+01:00;231.1371;231.821915;0.028225
2019-03-19T09:18:09+01:00;231.150101;231.816711;0.035433
2019-03-19T09:18:11+01:00;null;null;0.031217
2019-03-19T09:18:12+01:00;231.164215;231.883392;0.011676
2019-03-19T09:18:13+01:00;231.140182;231.825531;0.021225
2019-03-19T09:18:14+01:00;231.127213;231.816299;0.010264
2019-03-19T09:18:15+01:00;231.214508;231.895538;0.030992
2019-03-19T09:18:18+01:00;231.219864;231.917633;0.024243
2019-03-19T09:18:19+01:00;231.239502;231.942764;0.022279
2019-03-19T09:18:24+01:00;231.18837;231.895554;0.006157
2019-03-19T09:18:25+01:00;231.091141;231.879105;0.014598
2019-03-19T09:18:26+01:00;231.218216;231.86261;0.008666
2019-03-19T09:18:29+01:00;231.223648;231.89476;0.008392
2019-03-19T09:18:30+01:00;231.256393;231.935089;0.010007
2019-03-19T09:18:31+01:00;231.343857;231.994827;0.02525
2019-03-19T09:18:32+01:00;231.356567;231.980377;0.024991
2019-03-19T09:18:35+01:00;231.365173;231.994064;0.005011
2019-03-19T09:18:36+01:00;231.351181;231.975143;0.008954
2019-03-19T09:18:37+01:00;231.391739;232.027573;0.038296
2019-03-19T09:18:38+01:00;231.429077;232.080887;0.009194
2019-03-19T09:18:39+01:00;231.454147;232.056625;0.043085
2019-03-19T09:18:42+01:00;231.277084;231.904251;0.025736
2019-03-19T09:18:43+01:00;231.251617;231.938416;0.018806
2019-03-19T09:18:44+01:00;231.366882;232.032166;0.025827
2019-03-19T09:18:45+01:00;231.383972;232.041931;0.027423
2019-03-19T09:18:48+01:00;231.552414;232.245041;0.011056
2019-03-19T09:18:49+01:00;231.577362;232.279587;0.02242
2019-03-19T09:18:54+01:00;null;null;0.015806
2019-03-19T09:18:55+01:00;231.554214;232.232346;0.00824
2019-03-19T09:18:56+01:00;231.568176;232.252304;0.033063
2019-03-19T09:18:59+01:00;231.614548;232.284058;0.048604
2019-03-19T09:19:00+01:00;231.560837;232.296738;0.009684
2019-03-19T09:19:01+01:00;231.595123;232.288712;0.030404
2019-03-19T09:19:02+01:00;231.55574;232.291458;0.01298
2019-03-19T09:19:05+01:00;231.468018;232.151306;0.007697
2019-03-19T09:19:06+01:00;231.462677;232.207748;0.023924
2019-03-19T09:19:07+01:00;231.531708;232.218201;0.018397
2019-03-19T09:19:08+01:00;231.602829;232.303711;0.024239
2019-03-19T09:19:09+01:00;231.608383;232.266922;0.029875
2019-03-19T09:19:12+01:00;231.58963;232.247849;0.02445
2019-03-19T09:19:13+01:00;231.484344;232.202423;0.020328
2019-03-19T09:19:14+01:00;231.690552;232.31131;0.012978
2019-03-19T09:19:15+01:00;231.660614;232.300491;0.01821
2019-03-19T09:19:18+01:00;231.648315;232.277359;0.007806
2019-03-19T09:19:19+01:00;231.69191;232.353394;0.017566
2019-03-19T09:19:22+01:00;231.572601;232.177094;0.03135
2019-03-19T09:19:23+01:00;231.573257;232.187714;0.030343
2019-03-19T09:19:24+01:00;231.659042;232.307022;0.022663
2019-03-19T09:19:25+01:00;231.653809;232.233551;0.009455
2019-03-19T09:19:26+01:00;231.60347;232.250198;0.017387
2019-03-19T09:19:29+01:00;231.438232;232.075394;0.034475
2019-03-19T09:19:30+01:00;231.597839;232.218399;0.044274
2019-03-19T09:19:31+01:00;231.596817;232.204407;0.012965
2019-03-19T09:19:32+01:00;231.663376;232.257172;0.013436
2019-03-19T09:19:35+01:00;231.540329;232.266312;0.020149
2019-03-19T09:19:36+01:00;231.605331;232.305283;0.015759
2019-03-19T09:19:41+01:00;null;null;0.012268
2019-03-19T09:19:42+01:00;231.5793;232.255081;0.024869
2019-03-19T09:19:43+01:00;231.498642;232.164474;0.01093
2019-03-19T09:19:45+01:00;231.536469;232.158066;0.009124
2019-03-19T09:19:46+01:00;231.511414;232.152878;0.030499
2019-03-19T09:19:47+01:00;231.531433;232.124634;0.021515
2019-03-19T09:19:48+01:00;231.509659;232.149734;0.017116
2019-03-19T09:19:49+01:00;231.563126;232.20784;0.016815
2019-03-19T09:19:52+01:00;231.476456;232.16803;0.025625
2019-03-19T09:19:53+01:00;231.458618;232.094391;0.002586
2019-03-19T09:19:54+01:00;231.532532;232.159607;0.003708
2019-03-19T09:19:55+01:00;231.544159;232.213608;0.015553
2019-03-19T09:19:56+01:00;231.490768;232.154297;0.026519
2019-03-19T09:19:59+01:00;231.548096;232.189346;0.027472
2019-03-19T09:20:00+01:00;231.550583;232.119049;0.017753
2019-03-19T09:20:02+01:00;231.488342;232.152542;0.007137
2019-03-19T09:20:03+01:00;231.482773;232.111328;0.031034
2019-03-19T09:20:04+01:00;231.521896;232.261063;0.013323
2019-03-19T09:20:05+01:00;231.615921;232.252289;0.01512
2019-03-19T09:20:06+01:00;231.66188;232.274429;0.042222
2019-03-19T09:20:09+01:00;231.465118;232.095444;0.009249
2019-03-19T09:20:10+01:00;231.25946;231.937576;0.049665
2019-03-19T09:20:11+01:00;231.475845;232.141403;0.036076
2019-03-19T09:20:12+01:00;231.535522;232.179703;0.027768
2019-03-19T09:20:13+01:00;231.560287;232.219772;0.015767
2019-03-19T09:20:16+01:00;231.300186;231.910324;0.012397
2019-03-19T09:20:17+01:00;231.548019;232.146835;0.031925
2019-03-19T09:20:22+01:00;231.416443;231.983063;0.012596
2019-03-19T09:20:23+01:00;231.39296;232.008575;0.017885
2019-03-19T09:20:24+01:00;231.440125;null;null
2019-03-19T09:20:26+01:00;231.32933;231.992447;0.046903
2019-03-19T09:20:27+01:00;231.328735;231.964371;0.021135
2019-03-19T09:20:28+01:00;231.304718;231.935349;0.007839
2019-03-19T09:20:29+01:00;231.364502;231.988647;0.044259
2019-03-19T09:20:30+01:00;231.399841;232.042175;0.022226
2019-03-19T09:20:32+01:00;231.386551;232.0672;0.014257
2019-03-19T09:20:33+01:00;231.303345;231.923645;0.017943
2019-03-19T09:20:34+01:00;231.358994;231.989578;0.023011
2019-03-19T09:20:39+01:00;231.379898;232.044739;0.016705
2019-03-19T09:20:40+01:00;231.411774;232.072952;0.019971
2019-03-19T09:20:41+01:00;231.37883;232.02063;0.007479
2019-03-19T09:20:43+01:00;231.280334;231.918335;0.008973
2019-03-19T09:20:44+01:00;231.288437;231.945312;0.018187
2019-03-19T09:20:45+01:00;231.286133;231.955704;0.031712
2019-03-19T09:20:46+01:00;231.315567;231.948547;0.044935
2019-03-19T09:20:47+01:00;231.384033;232.069199;0.015729
2019-03-19T09:20:49+01:00;null;232.012161;0.020488
2019-03-19T09:20:50+01:00;231.301743;231.977676;0.014106
2019-03-19T09:20:51+01:00;231.365616;231.979279;0.030167
2019-03-19T09:20:52+01:00;231.365234;232.010864;0.022355
2019-03-19T09:20:53+01:00;231.439438;232.084579;0.010975
2019-03-19T09:20:54+01:00;231.373154;231.998688;0.016145
2019-03-19T09:20:56+01:00;null;232.042465;0.016686
2019-03-19T09:20:57+01:00;231.340714;231.985077;0.022928
2019-03-19T09:20:58+01:00;231.375977;231.991531;0.007818
2019-03-19T09:21:03+01:00;231.479767;232.19075;0.032266
2019-03-19T09:21:04+01:00;231.512573;232.09053;0.01313
2019-03-19T09:21:06+01:00;null;null;0.014157
2019-03-19T09:21:07+01:00;231.3936;232.072968;0.028063
2019-03-19T09:21:08+01:00;231.401611;232.02916;0.022748
2019-03-19T09:21:09+01:00;231.404083;232.087265;0.021578
2019-03-19T09:21:10+01:00;231.410095;232.066711;0.021266
2019-03-19T09:21:11+01:00;231.415512;232.108994;0.023994
2019-03-19T09:21:14+01:00;231.249069;231.924911;0.019426
2019-03-19T09:21:15+01:00;231.304062;231.959167;0.033052
2019-03-19T09:21:16+01:00;231.294708;231.983429;0.026373
2019-03-19T09:21:17+01:00;231.254532;231.931976;0.060465
2019-03-19T09:21:20+01:00;231.448822;232.085159;0.018968
2019-03-19T09:21:21+01:00;231.365952;232.030472;0.01667
2019-03-19T09:21:24+01:00;231.431976;232.097229;0.010056
2019-03-19T09:21:25+01:00;231.459839;232.116348;0.008897
2019-03-19T09:21:26+01:00;231.42746;232.015762;null
2019-03-19T09:21:27+01:00;231.355728;231.925034;0.002186
2019-03-19T09:21:28+01:00;231.48233;232.076431;0.024
2019-03-19T09:21:31+01:00;231.3508;232.048401;0.012907
2019-03-19T09:21:32+01:00;231.414841;232.12085;0.003286
2019-03-19T09:21:33+01:00;231.372696;232.010147;0.020576
2019-03-19T09:21:34+01:00;231.352783;232.094589;0.022426
2019-03-19T09:21:37+01:00;231.29982;232.039398;0.015665
2019-03-19T09:21:38+01:00;231.264999;231.995682;0.009915
2019-03-19T09:21:41+01:00;231.250641;231.949631;0.016297
2019-03-19T09:21:42+01:00;231.276047;231.955017;0.021136
2019-03-19T09:21:43+01:00;231.191788;231.900177;0.011786
2019-03-19T09:21:44+01:00;231.309937;232.040909;0.007244
2019-03-19T09:21:45+01:00;231.338333;232.061829;0.024486
2019-03-19T09:21:47+01:00;231.33371;232.048065;0.010115
2019-03-19T09:21:48+01:00;231.425278;232.048218;0.0193
2019-03-19T09:21:49+01:00;231.405975;232.03035;0.004752
2019-03-19T09:21:50+01:00;231.37262;231.958038;0.012109
2019-03-19T09:21:51+01:00;231.322693;231.922089;0.027665
2019-03-19T09:21:54+01:00;231.396957;232.051895;0.0103
2019-03-19T09:21:55+01:00;231.378494;231.963348;0.015286
2019-03-19T09:21:56+01:00;231.364349;232.007736;0.01775
2019-03-19T09:21:57+01:00;231.439529;232.032928;0.009966
2019-03-19T09:21:58+01:00;231.35881;231.966187;0.015557
2019-03-19T09:22:01+01:00;231.313309;231.903259;0.053236
2019-03-19T09:22:02+01:00;231.449371;232.086258;0.021259
2019-03-19T09:22:07+01:00;231.265427;231.92926;0.017004
2019-03-19T09:22:08+01:00;231.284531;231.905121;0.022797
2019-03-19T09:22:09+01:00;231.345169;231.980469;null
2019-03-19T09:22:11+01:00;231.226501;231.800842;0.035027
2019-03-19T09:22:12+01:00;231.342514;231.983109;0.029392
2019-03-19T09:22:13+01:00;230.926651;231.650024;0.031554
2019-03-19T09:22:14+01:00;231.158188;231.788589;0.01685
2019-03-19T09:22:15+01:00;231.175598;231.759903;0.019413
2019-03-19T09:22:18+01:00;231.181946;231.903915;0.016351
2019-03-19T09:22:19+01:00;231.193573;231.892731;0.014995
2019-03-19T09:22:24+01:00;231.055328;231.726669;0.014374
2019-03-19T09:22:25+01:00;231.082733;231.753647;0.00924
2019-03-19T09:22:26+01:00;231.08963;231.763107;0.029363
2019-03-19T09:22:28+01:00;231.154663;231.770401;0.011788
2019-03-19T09:22:29+01:00;231.186142;231.808075;0.046947
2019-03-19T09:22:30+01:00;231.185043;231.785919;0.004098
2019-03-19T09:22:31+01:00;231.073151;231.728241;0.010678
2019-03-19T09:22:32+01:00;231.221603;231.854904;0.01571
2019-03-19T09:22:34+01:00;231.241623;231.873169;0.029594
2019-03-19T09:22:35+01:00;231.218231;231.821213;0.014292
2019-03-19T09:22:36+01:00;231.264999;231.88475;0.008377
2019-03-19T09:22:41+01:00;231.236328;231.841095;0.022996
2019-03-19T09:22:42+01:00;231.219193;231.875519;0.023563
2019-03-19T09:22:43+01:00;231.248734;231.903946;0.010324
2019-03-19T09:22:48+01:00;231.256546;231.905746;0.023317
2019-03-19T09:22:49+01:00;231.175552;231.806107;0.013652
2019-03-19T09:22:57+01:00;231.335739;232.002853;0.026393
2019-03-19T09:22:58+01:00;231.297882;231.927185;0.014169
2019-03-19T09:23:05+01:00;231.275177;231.920959;0.026061
2019-03-19T09:23:06+01:00;231.236252;231.900208;0.003314
2019-03-19T09:23:12+01:00;231.272522;231.869446;0.017123
2019-03-19T09:23:13+01:00;231.3181;231.939743;0.033983
2019-03-19T09:23:15+01:00;231.345474;231.995453;0.015068
2019-03-19T09:23:16+01:00;231.357697;232.036606;0.013649
2019-03-19T09:23:17+01:00;231.380051;232.028824;0.006087
2019-03-19T09:23:22+01:00;231.300323;231.980682;0.049693
2019-03-19T09:23:23+01:00;231.275116;231.919052;0.019574
2019-03-19T09:23:24+01:00;231.228165;null;null
2019-03-19T09:23:29+01:00;231.24292;231.888;0.01712
2019-03-19T09:23:30+01:00;231.209793;231.90062;0.022547
2019-03-19T09:23:37+01:00;231.338394;232.011414;0.054843
2019-03-19T09:23:38+01:00;231.353455;231.973587;0.007591
2019-03-19T09:23:39+01:00;231.323227;231.991791;0.013347
2019-03-19T09:23:46+01:00;231.203506;231.900253;0.021463
2019-03-19T09:23:47+01:00;231.287888;231.897598;0.012733
2019-03-19T09:23:55+01:00;231.185196;231.940643;0.017798
2019-03-19T09:23:56+01:00;231.204834;231.915024;0.024424
2019-03-19T09:24:01+01:00;231.187668;231.819855;0.012462
2019-03-19T09:24:02+01:00;231.33017;231.931763;0.02757
2019-03-19T09:24:09+01:00;231.340469;231.974945;0.01715
2019-03-19T09:24:10+01:00;231.264206;231.868866;0.007054
2019-03-19T09:24:11+01:00;231.387894;232.037521;0.009358
2019-03-19T09:24:16+01:00;231.208923;231.793442;0.021448
2019-03-19T09:24:17+01:00;231.310196;231.937927;0.013166
2019-03-19T09:24:19+01:00;231.358597;231.981247;0.020711
2019-03-19T09:24:20+01:00;231.360489;231.988892;0.01972
2019-03-19T09:24:21+01:00;231.374619;232.038651;0.003611
2019-03-19T09:24:26+01:00;231.19104;231.813644;0.025353
2019-03-19T09:24:27+01:00;231.233612;231.840576;0.022598
2019-03-19T09:24:28+01:00;231.261307;231.87178;0.017003
2019-03-19T09:24:33+01:00;231.275269;231.908401;0.014532
2019-03-19T09:24:34+01:00;231.308685;231.953171;0.013725
2019-03-19T09:24:42+01:00;231.321411;231.882446;0.02423
2019-03-19T09:24:43+01:00;231.290115;231.935013;0.03452
2019-03-19T09:24:52+01:00;231.454819;232.037628;0.018139
2019-03-19T09:24:53+01:00;231.41684;231.96608;0.006946
2019-03-19T09:24:54+01:00;231.424774;232.019043;0.02185
2019-03-19T09:24:59+01:00;231.390472;231.968475;0.02658
2019-03-19T09:25:00+01:00;231.345352;231.934082;0.005003
2019-03-19T09:25:10+01:00;231.40741;231.93985;0.011586
2019-03-19T09:25:11+01:00;231.415085;231.918427;0.019042
2019-03-19T09:25:16+01:00;231.533096;232.161819;0.023848
2019-03-19T09:25:17+01:00;231.826263;232.110519;0.016373
2019-03-19T09:25:24+01:00;231.94165;232.125824;0.021587
2019-03-19T09:25:25+01:00;231.900101;232.067551;0.003854
2019-03-19T09:25:26+01:00;231.869644;232.052887;0.008995
2019-03-19T09:25:33+01:00;231.8573;232.037781;0.012916
2019-03-19T09:25:34+01:00;231.928223;232.137253;0.012485
2019-03-19T09:25:40+01:00;231.983154;232.134384;0.005285
2019-03-19T09:25:41+01:00;231.955185;232.169937;0.005813
2019-03-19T09:25:44+01:00;232.027679;232.212616;0.016541
2019-03-19T09:25:45+01:00;232.052399;232.22525;0.012298
2019-03-19T09:25:46+01:00;231.998688;232.129868;0.012194
2019-03-19T09:25:47+01:00;231.932831;232.171188;0.00618
2019-03-19T09:25:50+01:00;231.946548;232.130112;0.012131
2019-03-19T09:25:51+01:00;231.924225;232.115356;0.013314
2019-03-19T09:25:52+01:00;231.915222;232.133987;null
2019-03-19T09:25:54+01:00;231.854065;232.09613;0.025763
2019-03-19T09:25:55+01:00;231.886627;232.052521;0.03217
2019-03-19T09:25:56+01:00;231.930328;232.101746;0.031763
2019-03-19T09:25:57+01:00;231.943726;232.128616;0.022897
2019-03-19T09:25:58+01:00;231.891464;232.109802;0.046662
2019-03-19T09:26:01+01:00;231.808685;232.008606;0.028095
2019-03-19T09:26:02+01:00;231.905258;232.054398;0.034951
2019-03-19T09:26:07+01:00;231.832214;232.040833;0.01592
2019-03-19T09:26:08+01:00;231.863586;231.992249;0.01813
2019-03-19T09:26:09+01:00;231.762985;232.003937;0.017509
2019-03-19T09:26:12+01:00;231.800461;231.986313;0.013874
2019-03-19T09:26:13+01:00;231.80191;231.97612;0.023357
2019-03-19T09:26:14+01:00;231.837234;232.011246;0.009196
2019-03-19T09:26:15+01:00;231.917511;232.061523;0.026072
2019-03-19T09:26:18+01:00;231.939728;232.12088;0.009439
2019-03-19T09:26:19+01:00;231.964615;232.165024;0.012696
2019-03-19T09:26:24+01:00;null;null;0.008338
2019-03-19T09:26:25+01:00;231.783264;232.005966;0.016582
2019-03-19T09:26:26+01:00;231.895905;232.027527;0.038846
2019-03-19T09:26:28+01:00;null;null;0.020311
2019-03-19T09:26:29+01:00;231.93248;232.127884;0.044369
2019-03-19T09:26:30+01:00;231.833527;232.033417;0.035499
2019-03-19T09:26:31+01:00;231.888275;232.069656;0.007926
2019-03-19T09:26:32+01:00;231.883759;232.076569;0.037609
2019-03-19T09:26:35+01:00;231.822357;232.027725;0.035644
2019-03-19T09:26:36+01:00;231.853104;232.030975;0.015946
2019-03-19T09:26:37+01:00;231.959381;232.111588;0.016258
2019-03-19T09:26:38+01:00;231.928848;232.032166;0.022374
2019-03-19T09:26:39+01:00;231.875305;232.038345;0.014685
2019-03-19T09:26:42+01:00;231.846451;231.982529;0.014802
2019-03-19T09:26:43+01:00;231.855576;231.996094;0.01036
2019-03-19T09:26:46+01:00;231.680298;231.89151;0.013156
2019-03-19T09:26:47+01:00;231.759933;231.962402;0.018381
2019-03-19T09:26:48+01:00;231.801529;231.971405;0.019576
2019-03-19T09:26:49+01:00;231.745895;231.930664;0.015369
2019-03-19T09:26:52+01:00;231.728378;231.909164;0.018165
2019-03-19T09:26:53+01:00;231.620621;231.815903;0.013434
2019-03-19T09:26:54+01:00;231.627136;231.792816;0.02005
2019-03-19T09:26:55+01:00;231.591843;231.815948;0.007051
2019-03-19T09:26:56+01:00;231.641525;231.750168;0.02604
2019-03-19T09:26:59+01:00;231.672714;231.770065;0.012823
2019-03-19T09:27:00+01:00;231.720413;231.890121;0.014588
2019-03-19T09:27:01+01:00;231.772202;231.900101;0.032151
2019-03-19T09:27:02+01:00;231.726257;231.884354;0.015163
2019-03-19T09:27:05+01:00;231.754562;231.947845;0.034702
2019-03-19T09:27:06+01:00;231.62352;231.739014;0.01856
2019-03-19T09:27:07+01:00;231.692352;null;null
2019-03-19T09:27:09+01:00;231.641876;231.793106;0.008336
2019-03-19T09:27:10+01:00;231.654678;231.8181;0.021433
2019-03-19T09:27:11+01:00;231.651031;231.788757;0.022912
2019-03-19T09:27:12+01:00;231.631073;231.745193;0.015021
2019-03-19T09:27:13+01:00;231.670044;231.755173;0.004768
2019-03-19T09:27:16+01:00;231.532852;231.640808;0.015143
2019-03-19T09:27:17+01:00;231.513229;231.717773;0.017326
2019-03-19T09:27:22+01:00;231.644897;231.838791;0.00808
2019-03-19T09:27:23+01:00;231.633743;231.831131;0.004043
2019-03-19T09:27:26+01:00;231.555908;231.690399;0.027011
2019-03-19T09:27:27+01:00;231.573776;231.750946;0.030672
2019-03-19T09:27:28+01:00;231.521515;231.688995;0.009279
2019-03-19T09:27:29+01:00;231.526566;231.704956;0.02697
2019-03-19T09:27:30+01:00;231.452911;231.593231;0.030045
2019-03-19T09:27:33+01:00;231.536133;231.707123;0.033036
2019-03-19T09:27:34+01:00;231.508102;231.621567;0.010722
2019-03-19T09:27:39+01:00;231.616745;231.731445;0.035857
2019-03-19T09:27:40+01:00;231.612213;231.749191;0.027413
2019-03-19T09:27:41+01:00;231.652145;231.738678;0.006056
2019-03-19T09:27:43+01:00;231.672058;231.805222;0.022151
2019-03-19T09:27:44+01:00;231.664307;231.793304;0.041494
2019-03-19T09:27:45+01:00;231.661942;231.838821;0.029572
2019-03-19T09:27:46+01:00;231.63237;231.809555;0.034695
2019-03-19T09:27:47+01:00;231.598862;231.722076;0.016801
2019-03-19T09:27:50+01:00;231.69017;231.801682;0.033411
2019-03-19T09:27:51+01:00;231.674194;231.823608;0.021023
2019-03-19T09:27:56+01:00;231.667648;231.844009;0.019053
2019-03-19T09:27:57+01:00;231.649155;231.826218;0.017191
2019-03-19T09:27:58+01:00;231.650253;231.806793;0.015194
2019-03-19T09:28:00+01:00;231.591537;231.739166;0.018977
2019-03-19T09:28:01+01:00;231.679108;231.836273;0.020618
2019-03-19T09:28:02+01:00;231.755463;231.941833;0.015977
2019-03-19T09:28:03+01:00;231.677048;231.852188;0.012014
2019-03-19T09:28:04+01:00;231.72435;231.872253;0.02899
2019-03-19T09:28:07+01:00;231.546677;231.689606;0.015676
2019-03-19T09:28:08+01:00;231.651688;231.833679;0.022875
2019-03-19T09:28:11+01:00;231.677353;231.890335;0.031204
2019-03-19T09:28:12+01:00;231.656403;231.794205;0.027292
2019-03-19T09:28:13+01:00;231.681931;231.850311;null
2019-03-19T09:28:14+01:00;231.705093;231.874023;0.013621
2019-03-19T09:28:15+01:00;231.696808;231.903351;0.030835
2019-03-19T09:28:17+01:00;231.651001;231.779129;0.044168
2019-03-19T09:28:18+01:00;231.588882;231.779068;0.022924
2019-03-19T09:28:19+01:00;231.615585;231.769745;0.023817
2019-03-19T09:28:20+01:00;231.634216;231.785828;0.014071
2019-03-19T09:28:21+01:00;231.687943;231.857208;0.015085
2019-03-19T09:28:24+01:00;231.710205;231.843018;0.020098
2019-03-19T09:28:25+01:00;231.720901;231.881439;0.007846
2019-03-19T09:28:31+01:00;231.688278;231.890076;0.020522
2019-03-19T09:28:32+01:00;231.726105;231.86882;0.011381
