Time;I RMS phase A;I RMS phase B;I RMS phase C
2019-03-19T02:20:34+01:00;1.806962;1.747251;null
2019-03-19T02:20:35+01:00;1.807923;1.747225;0.027634
2019-03-19T02:20:36+01:00;1.805489;1.746537;0.02512
2019-03-19T02:20:39+01:00;1.807444;1.74803;0.028081
2019-03-19T02:20:40+01:00;1.807722;1.747297;0.028459
2019-03-19T02:20:45+01:00;1.805059;1.746165;0.028125
2019-03-19T02:20:46+01:00;1.807344;1.746749;0.028253
2019-03-19T02:20:49+01:00;1.805813;1.747559;0.025645
2019-03-19T02:20:50+01:00;1.805799;1.747257;0.025909
2019-03-19T02:20:51+01:00;1.808553;1.748578;0.027898
2019-03-19T02:20:52+01:00;1.806858;1.746761;0.026881
2019-03-19T02:20:53+01:00;1.804639;1.74604;0.025925
2019-03-19T02:20:56+01:00;1.806903;1.746727;0.027212
2019-03-19T02:20:57+01:00;1.806416;1.746237;0.028179
2019-03-19T02:21:02+01:00;1.803445;1.74526;0.025024
2019-03-19T02:21:03+01:00;1.806566;1.746091;0.028136
2019-03-19T02:21:04+01:00;1.806181;1.747267;0.028875
2019-03-19T02:21:06+01:00;1.807118;1.747487;0.027643
2019-03-19T02:21:07+01:00;1.805507;1.746418;0.027154
2019-03-19T02:21:08+01:00;1.804615;1.746531;0.027691
2019-03-19T02:21:09+01:00;1.803581;1.744725;0.026294
2019-03-19T02:21:10+01:00;1.806466;1.746257;0.027655
2019-03-19T02:21:13+01:00;1.80636;1.746299;0.026676
2019-03-19T02:21:14+01:00;1.80611;1.746286;0.02958
2019-03-19T02:21:15+01:00;1.804199;1.744549;0.024865
2019-03-19T02:21:16+01:00;1.803203;1.744661;0.024994
2019-03-19T02:21:19+01:00;1.802632;1.745689;0.025907
2019-03-19T02:21:20+01:00;1.803231;1.744663;0.026987
2019-03-19T02:21:21+01:00;1.803305;1.745378;null
2019-03-19T02:21:22+01:00;1.804641;1.745483;0.027486
2019-03-19T02:21:23+01:00;1.803604;1.745534;0.02788
2019-03-19T02:21:26+01:00;1.804764;1.745264;0.026926
2019-03-19T02:21:27+01:00;1.804171;1.745383;0.02647
2019-03-19T02:21:29+01:00;1.802991;1.744235;0.026679
2019-03-19T02:21:30+01:00;1.803377;1.745231;0.026872
2019-03-19T02:21:31+01:00;1.803121;1.744498;0.026211
2019-03-19T02:21:32+01:00;1.805134;1.744928;0.025638
2019-03-19T02:21:33+01:00;1.80592;1.746289;0.027273
2019-03-19T02:21:36+01:00;1.805702;1.746293;0.028272
2019-03-19T02:21:37+01:00;1.805245;1.745707;0.025649
2019-03-19T02:21:38+01:00;1.806633;1.746366;0.026488
2019-03-19T02:21:39+01:00;1.804575;1.745918;0.028475
2019-03-19T02:21:40+01:00;1.803164;1.745791;0.02581
2019-03-19T02:21:43+01:00;1.804777;1.745921;0.02847
2019-03-19T02:21:44+01:00;1.803528;1.745384;0.026374
2019-03-19T02:21:49+01:00;1.803742;1.744601;0.025605
2019-03-19T02:21:50+01:00;1.804956;1.74509;0.025176
2019-03-19T02:21:51+01:00;1.805202;1.745794;0.025882
2019-03-19T02:21:53+01:00;1.803356;1.744972;0.029036
2019-03-19T02:21:54+01:00;1.803197;1.74441;0.026712
2019-03-19T02:21:55+01:00;1.802464;1.743774;0.029957
2019-03-19T02:21:56+01:00;1.805137;1.745556;0.025672
2019-03-19T02:21:57+01:00;1.802711;1.74336;0.025718
2019-03-19T02:21:59+01:00;null;1.744109;0.025499
2019-03-19T02:22:00+01:00;1.804752;1.74527;0.027812
2019-03-19T02:22:01+01:00;1.804858;1.745076;0.026779
2019-03-19T02:22:06+01:00;1.805307;1.74518;0.027676
2019-03-19T02:22:07+01:00;1.802122;1.743717;0.028785
2019-03-19T02:22:08+01:00;1.805038;1.74597;0.027046
2019-03-19T02:22:13+01:00;1.80175;1.743501;0.029539
2019-03-19T02:22:14+01:00;1.801408;1.742826;0.027683
2019-03-19T02:22:22+01:00;1.805713;1.745223;0.02559
2019-03-19T02:22:23+01:00;1.801847;1.7436;0.027885
2019-03-19T02:22:29+01:00;1.803145;1.743933;0.026934
2019-03-19T02:22:30+01:00;1.802974;1.744189;0.028534
2019-03-19T02:22:31+01:00;1.802008;1.742972;0.026822
2019-03-19T02:22:36+01:00;1.801636;1.743065;0.025733
2019-03-19T02:22:37+01:00;1.803668;1.74466;0.025902
2019-03-19T02:22:38+01:00;1.802384;1.743353;0.02807
2019-03-19T02:22:45+01:00;1.804591;1.744461;0.026186
2019-03-19T02:22:46+01:00;1.803478;1.744302;0.028257
2019-03-19T02:22:47+01:00;1.803232;1.743464;null
2019-03-19T02:22:49+01:00;1.802164;1.743709;0.026526
2019-03-19T02:22:50+01:00;1.803076;1.743773;0.024631
2019-03-19T02:22:51+01:00;1.803054;1.744105;0.022406
2019-03-19T02:22:52+01:00;1.802658;1.743435;0.027931
2019-03-19T02:22:53+01:00;1.80205;1.743182;0.026666
2019-03-19T02:22:56+01:00;1.801659;1.74291;0.026394
2019-03-19T02:22:57+01:00;1.805686;1.745104;0.026959
2019-03-19T02:23:02+01:00;1.80405;1.743888;0.026715
2019-03-19T02:23:03+01:00;1.803325;1.743636;0.027519
2019-03-19T02:23:04+01:00;1.802764;1.742637;0.025509
2019-03-19T02:23:09+01:00;1.800982;1.742655;0.025709
2019-03-19T02:23:10+01:00;1.800968;1.741955;0.026458
2019-03-19T02:23:13+01:00;1.802015;1.74315;0.02628
2019-03-19T02:23:14+01:00;1.804487;1.744502;0.025574
2019-03-19T02:23:15+01:00;1.801677;1.742293;0.027545
2019-03-19T02:23:16+01:00;1.800898;1.742045;0.024974
2019-03-19T02:23:17+01:00;1.802958;1.742993;0.028274
2019-03-19T02:23:19+01:00;null;null;0.02733
2019-03-19T02:23:20+01:00;1.803287;1.742762;0.024497
2019-03-19T02:23:21+01:00;1.804191;1.743814;0.03006
2019-03-19T02:23:22+01:00;1.802362;1.742776;0.02468
2019-03-19T02:23:23+01:00;1.803722;1.743041;0.025816
2019-03-19T02:23:26+01:00;1.80394;1.743763;0.027367
2019-03-19T02:23:27+01:00;1.802589;1.743333;0.028309
2019-03-19T02:23:32+01:00;1.803108;1.743741;0.029353
2019-03-19T02:23:33+01:00;1.804256;1.743748;0.02737
2019-03-19T02:23:34+01:00;1.801291;1.742323;0.026047
2019-03-19T02:23:37+01:00;1.800679;1.742175;0.025261
2019-03-19T02:23:38+01:00;1.801885;1.742621;0.025418
2019-03-19T02:23:39+01:00;1.803244;1.742734;0.027129
2019-03-19T02:23:40+01:00;1.803072;1.742776;0.026213
2019-03-19T02:23:43+01:00;1.803041;1.74295;0.028573
2019-03-19T02:23:44+01:00;1.803434;1.743506;0.026848
2019-03-19T02:23:45+01:00;1.800664;1.741744;0.025485
2019-03-19T02:23:46+01:00;1.801854;1.742436;0.028755
2019-03-19T02:23:47+01:00;1.80188;1.742123;0.025227
2019-03-19T02:23:50+01:00;1.800372;1.74172;0.025613
2019-03-19T02:23:51+01:00;1.803962;1.743707;0.028504
2019-03-19T02:23:53+01:00;null;1.74156;0.02678
2019-03-19T02:23:54+01:00;1.802142;1.743633;0.028029
2019-03-19T02:23:55+01:00;1.800798;1.741506;0.027264
2019-03-19T02:23:56+01:00;1.801011;1.742575;0.026979
2019-03-19T02:23:57+01:00;1.803403;1.743168;0.027083
2019-03-19T02:24:00+01:00;1.801469;1.741307;0.027131
2019-03-19T02:24:01+01:00;1.802251;1.742553;0.026594
2019-03-19T02:24:02+01:00;1.801477;null;0.028092
2019-03-19T02:24:03+01:00;1.79953;1.741305;0.02735
2019-03-19T02:24:04+01:00;1.801155;1.74174;0.026837
2019-03-19T02:24:06+01:00;null;null;0.0276
2019-03-19T02:24:07+01:00;1.803667;1.743469;0.026315
2019-03-19T02:24:08+01:00;1.803483;1.743327;0.028021
2019-03-19T02:24:09+01:00;1.802389;1.742287;0.029571
2019-03-19T02:24:10+01:00;1.800041;1.741473;0.027555
2019-03-19T02:24:13+01:00;1.799967;1.741261;0.02614
2019-03-19T02:24:14+01:00;1.799767;1.741651;0.02433
2019-03-19T02:24:17+01:00;1.799505;1.740963;0.025418
2019-03-19T02:24:18+01:00;1.800101;1.741408;0.027341
2019-03-19T02:24:19+01:00;1.80149;1.741561;0.028694
2019-03-19T02:24:20+01:00;1.799793;1.740794;0.02621
2019-03-19T02:24:21+01:00;1.798658;1.73998;0.024799
2019-03-19T02:24:23+01:00;1.802615;1.742497;0.026393
2019-03-19T02:24:24+01:00;1.800178;1.741457;0.026821
2019-03-19T02:24:25+01:00;1.801854;1.742041;0.027179
2019-03-19T02:24:26+01:00;1.800564;1.742173;0.026238
2019-03-19T02:24:27+01:00;1.803511;1.742457;0.026855
2019-03-19T02:24:30+01:00;1.803238;1.742468;0.027116
2019-03-19T02:24:31+01:00;1.803822;1.742722;0.027492
2019-03-19T02:24:32+01:00;1.803237;1.742903;0.027184
2019-03-19T02:24:33+01:00;1.803541;1.743479;0.026547
2019-03-19T02:24:34+01:00;1.800982;1.741031;0.025835
2019-03-19T02:24:37+01:00;1.79942;1.740494;0.029592
2019-03-19T02:24:38+01:00;1.799827;1.741067;0.025988
2019-03-19T02:24:43+01:00;1.800416;1.741472;0.027743
2019-03-19T02:24:44+01:00;1.800636;1.74059;0.026086
2019-03-19T02:24:47+01:00;1.801124;1.742994;0.027721
2019-03-19T02:24:48+01:00;1.800858;1.7415;0.028358
2019-03-19T02:24:49+01:00;1.801727;null;0.026214
2019-03-19T02:24:50+01:00;1.802864;1.741969;0.025523
2019-03-19T02:24:51+01:00;1.803467;1.742858;0.027738
2019-03-19T02:24:53+01:00;1.801048;1.741479;0.027698
2019-03-19T02:24:54+01:00;1.799536;1.740556;0.02659
2019-03-19T02:24:55+01:00;1.800895;1.741738;0.024783
2019-03-19T02:25:00+01:00;1.800798;1.741124;0.025388
2019-03-19T02:25:01+01:00;1.802085;1.742635;0.027488
2019-03-19T02:25:04+01:00;1.800601;1.741034;0.026832
2019-03-19T02:25:05+01:00;1.800541;1.74024;0.026159
2019-03-19T02:25:06+01:00;1.801622;1.741769;0.024686
2019-03-19T02:25:07+01:00;1.801859;1.742182;0.025077
2019-03-19T02:25:08+01:00;1.800556;1.741411;0.028212
2019-03-19T02:25:10+01:00;1.801227;1.742846;0.027894
2019-03-19T02:25:11+01:00;1.801756;1.742718;0.02959
2019-03-19T02:25:12+01:00;1.800942;1.743128;0.027729
2019-03-19T02:25:17+01:00;1.803502;1.743588;0.026716
2019-03-19T02:25:18+01:00;1.804281;1.744029;0.026297
2019-03-19T02:25:19+01:00;1.801174;1.743272;0.02751
2019-03-19T02:25:24+01:00;1.803838;1.743735;0.026068
2019-03-19T02:25:25+01:00;1.802624;1.74234;0.026242
2019-03-19T02:25:32+01:00;null;null;0.028079
2019-03-19T02:25:33+01:00;1.803802;1.743789;0.02551
2019-03-19T02:25:34+01:00;1.80382;1.743289;0.025702
2019-03-19T02:25:41+01:00;1.803379;1.743337;0.027458
2019-03-19T02:25:42+01:00;1.801326;1.742726;0.027311
2019-03-19T02:25:47+01:00;1.805303;1.744941;0.025416
2019-03-19T02:25:48+01:00;1.804116;1.743492;0.025579
2019-03-19T02:25:49+01:00;1.802252;1.744002;0.026992
2019-03-19T02:25:56+01:00;1.803531;1.742803;0.030529
2019-03-19T02:25:57+01:00;1.804273;1.743998;0.026185
2019-03-19T02:26:03+01:00;1.801695;1.741959;0.026955
2019-03-19T02:26:04+01:00;1.804323;1.744063;0.026923
2019-03-19T02:26:07+01:00;1.802068;1.742306;0.03187
2019-03-19T02:26:08+01:00;1.804334;1.743697;0.026509
2019-03-19T02:26:13+01:00;1.803466;1.74071;0.028015
2019-03-19T02:26:14+01:00;0.182988;1.731626;0.026691
2019-03-19T02:26:15+01:00;0.182401;null;null
2019-03-19T02:26:20+01:00;0.183328;0.074584;0.025335
2019-03-19T02:26:21+01:00;0.183265;0.074719;0.025054
2019-03-19T02:26:30+01:00;0.18387;0.073731;0.026401
2019-03-19T02:26:31+01:00;0.183916;0.074444;0.026624
2019-03-19T02:26:32+01:00;0.184522;0.074411;0.027138
2019-03-19T02:26:37+01:00;0.183667;0.074433;0.024227
2019-03-19T02:26:38+01:00;0.184371;0.075181;0.026129
2019-03-19T02:26:43+01:00;0.184488;0.075143;0.026636
2019-03-19T02:26:44+01:00;0.183297;0.074451;0.025033
2019-03-19T02:26:45+01:00;0.184449;0.07598;0.027526
2019-03-19T02:26:47+01:00;null;0.074832;0.027178
2019-03-19T02:26:48+01:00;0.183815;0.074309;0.027818
2019-03-19T02:26:49+01:00;0.183777;0.073918;0.026731
2019-03-19T02:26:50+01:00;0.18369;0.073879;0.029436
2019-03-19T02:26:51+01:00;0.184107;0.075472;0.02517
2019-03-19T02:26:54+01:00;0.184036;0.075227;0.025044
2019-03-19T02:26:55+01:00;0.184191;0.074766;0.029484
2019-03-19T02:27:00+01:00;0.184134;0.075867;0.024829
2019-03-19T02:27:01+01:00;0.183541;0.074182;0.029625
2019-03-19T02:27:02+01:00;0.183493;0.075824;0.029579
2019-03-19T02:27:05+01:00;0.183708;0.075441;0.026445
2019-03-19T02:27:06+01:00;0.183297;0.074388;0.026908
2019-03-19T02:27:07+01:00;0.183885;0.074763;0.028096
2019-03-19T02:27:08+01:00;0.184776;0.074455;0.02953
2019-03-19T02:27:11+01:00;0.183997;0.075379;0.025575
2019-03-19T02:27:12+01:00;0.184154;0.074214;0.027019
2019-03-19T02:27:13+01:00;0.184011;0.074473;0.025241
2019-03-19T02:27:14+01:00;0.184767;0.075185;0.027857
2019-03-19T02:27:15+01:00;0.183966;0.075042;0.026556
2019-03-19T02:27:18+01:00;0.184406;0.074799;0.026936
2019-03-19T02:27:19+01:00;0.184246;0.07498;0.026861
2019-03-19T02:27:24+01:00;0.183424;0.074925;0.026356
2019-03-19T02:27:25+01:00;0.18451;0.074348;0.027551
2019-03-19T02:27:30+01:00;null;0.074726;0.026443
2019-03-19T02:27:31+01:00;0.183699;0.075165;0.027355
2019-03-19T02:27:32+01:00;0.183169;0.074724;0.028924
2019-03-19T02:27:35+01:00;0.184014;0.074458;0.02755
2019-03-19T02:27:36+01:00;0.183924;0.074795;0.027751
2019-03-19T02:27:37+01:00;0.18338;0.074824;0.026402
2019-03-19T02:27:38+01:00;0.18388;0.074247;0.027938
2019-03-19T02:27:41+01:00;0.183484;0.073907;0.026122
2019-03-19T02:27:42+01:00;0.183174;0.075075;0.02462
2019-03-19T02:27:48+01:00;0.183272;0.074896;0.027052
2019-03-19T02:27:49+01:00;0.183233;0.075375;0.023294
2019-03-19T02:27:52+01:00;0.184063;0.075723;0.026909
2019-03-19T02:27:53+01:00;0.183626;0.074818;0.026288
2019-03-19T02:27:54+01:00;0.18409;0.073926;0.02502
2019-03-19T02:27:55+01:00;0.184681;0.075808;0.027391
2019-03-19T02:27:58+01:00;0.184173;0.074466;0.026921
2019-03-19T02:27:59+01:00;0.184104;0.07571;0.026363
2019-03-19T02:28:00+01:00;0.18268;0.074383;null
2019-03-19T02:28:01+01:00;0.184018;0.07376;0.027591
2019-03-19T02:28:02+01:00;0.184211;0.075539;0.025987
2019-03-19T02:28:05+01:00;0.184387;0.074423;0.026353
2019-03-19T02:28:06+01:00;0.183864;0.075854;0.02829
2019-03-19T02:28:07+01:00;0.183944;0.075502;0.028322
2019-03-19T02:28:08+01:00;0.183738;0.075284;0.02654
2019-03-19T02:28:11+01:00;0.183972;0.075032;0.025258
2019-03-19T02:28:12+01:00;0.184779;0.074842;0.02636
2019-03-19T02:28:15+01:00;0.185062;0.075521;0.028141
2019-03-19T02:28:16+01:00;0.183896;0.07547;0.028707
2019-03-19T02:28:17+01:00;0.184951;0.074057;0.027051
2019-03-19T02:28:18+01:00;0.182532;0.075282;0.025814
2019-03-19T02:28:19+01:00;0.183934;0.074575;0.026179
2019-03-19T02:28:21+01:00;null;0.075384;0.029511
2019-03-19T02:28:22+01:00;0.185234;0.075977;0.028294
2019-03-19T02:28:23+01:00;0.183454;0.074447;0.025621
2019-03-19T02:28:24+01:00;0.184033;0.074494;0.027146
2019-03-19T02:28:25+01:00;0.183299;0.074328;0.025042
2019-03-19T02:28:28+01:00;0.184352;0.075854;0.026211
2019-03-19T02:28:29+01:00;0.183629;0.075219;0.025443
2019-03-19T02:28:30+01:00;0.1841;0.074684;0.028839
2019-03-19T02:28:31+01:00;0.182787;0.074794;0.028287
2019-03-19T02:28:32+01:00;0.184281;0.074453;0.024993
2019-03-19T02:28:35+01:00;0.184326;0.075816;0.026061
2019-03-19T02:28:36+01:00;0.185202;0.076315;0.027647
2019-03-19T02:28:38+01:00;0.183592;0.073771;0.028631
2019-03-19T02:28:39+01:00;0.18446;0.07487;0.027766
2019-03-19T02:28:40+01:00;0.184688;0.074432;0.027537
2019-03-19T02:28:41+01:00;0.183069;0.074558;0.026425
2019-03-19T02:28:42+01:00;0.184611;0.075166;0.02679
2019-03-19T02:28:45+01:00;0.183628;0.074212;0.026025
2019-03-19T02:28:46+01:00;0.183562;0.074873;0.024886
2019-03-19T02:28:47+01:00;0.183151;0.074218;null
2019-03-19T02:28:48+01:00;0.184102;0.074787;0.027965
2019-03-19T02:28:49+01:00;0.184483;0.075208;0.026412
2019-03-19T02:28:52+01:00;0.184519;0.075327;0.029831
2019-03-19T02:28:53+01:00;0.184348;0.074609;0.025415
2019-03-19T02:28:58+01:00;0.184409;0.074451;0.026624
2019-03-19T02:28:59+01:00;0.184088;0.075951;0.027855
2019-03-19T02:29:02+01:00;0.184384;0.075808;0.027184
2019-03-19T02:29:03+01:00;0.184545;0.074316;0.026036
2019-03-19T02:29:04+01:00;0.183662;0.075119;0.027761
2019-03-19T02:29:05+01:00;0.184497;0.073986;0.025942
2019-03-19T02:29:06+01:00;0.183973;0.073845;0.026823
2019-03-19T02:29:08+01:00;0.185112;0.074544;0.249877
2019-03-19T02:29:09+01:00;0.183898;0.074303;0.239949
2019-03-19T02:29:10+01:00;0.183017;0.073121;0.237165
2019-03-19T02:29:15+01:00;0.184328;0.074519;0.238601
2019-03-19T02:29:16+01:00;0.183516;0.073339;0.237847
2019-03-19T02:29:17+01:00;0.184273;0.073646;0.23481
2019-03-19T02:29:22+01:00;0.184391;0.073946;0.23319
2019-03-19T02:29:23+01:00;0.184609;0.074197;0.231166
2019-03-19T02:29:28+01:00;0.183852;0.074022;0.225209
2019-03-19T02:29:29+01:00;0.185207;0.074832;0.224635
2019-03-19T02:29:30+01:00;0.184494;0.073689;null
2019-03-19T02:29:32+01:00;0.182836;0.07367;0.221246
2019-03-19T02:29:33+01:00;0.182798;0.073826;0.219632
2019-03-19T02:29:34+01:00;0.184068;0.073239;0.220398
2019-03-19T02:29:39+01:00;0.184386;0.07461;0.220168
2019-03-19T02:29:40+01:00;0.183205;0.074388;0.220503
2019-03-19T02:29:45+01:00;0.18418;0.073045;0.219405
2019-03-19T02:29:46+01:00;0.184594;0.074899;0.220888
2019-03-19T02:29:47+01:00;0.182827;0.072668;0.219709
2019-03-19T02:29:49+01:00;0.184033;0.074956;0.220717
2019-03-19T02:29:50+01:00;0.183206;0.073566;0.22077
2019-03-19T02:29:51+01:00;0.183453;0.073984;0.221698
2019-03-19T02:29:55+01:00;null;null;0.221446
2019-03-19T02:29:56+01:00;0.184242;0.074171;0.222122
2019-03-19T02:29:57+01:00;0.184598;0.074877;0.223129
2019-03-19T02:30:02+01:00;null;null;0.222836
2019-03-19T02:30:03+01:00;0.182752;0.073897;0.22443
2019-03-19T02:30:04+01:00;0.183873;0.073696;0.22421
2019-03-19T02:30:11+01:00;0.183122;0.073359;0.225414
2019-03-19T02:30:12+01:00;0.183772;0.073452;0.22677
2019-03-19T02:30:13+01:00;0.184179;0.074312;null
2019-03-19T02:30:19+01:00;0.184266;0.074976;0.225829
2019-03-19T02:30:20+01:00;0.18406;0.074583;0.225909
2019-03-19T02:30:21+01:00;0.184198;0.073613;0.224576
2019-03-19T02:30:26+01:00;0.182535;0.072796;0.224546
2019-03-19T02:30:27+01:00;0.183943;0.073807;0.224331
2019-03-19T02:30:30+01:00;0.183503;0.07293;0.223894
2019-03-19T02:30:31+01:00;0.184777;0.07483;0.224369
2019-03-19T02:30:32+01:00;0.184574;0.074851;0.225177
2019-03-19T02:30:36+01:00;0.184671;0.074522;0.223215
2019-03-19T02:30:37+01:00;0.18382;0.073409;0.222723
2019-03-19T02:30:38+01:00;0.18434;0.074435;0.223532
2019-03-19T02:30:43+01:00;0.183723;0.074026;0.222584
2019-03-19T02:30:44+01:00;0.183307;0.074287;0.222501
2019-03-19T02:30:45+01:00;0.1839;null;null
2019-03-19T02:30:52+01:00;0.183751;0.073553;0.222925
2019-03-19T02:30:53+01:00;0.185318;0.074349;0.221512
2019-03-19T02:31:00+01:00;0.184949;0.074054;0.220291
2019-03-19T02:31:01+01:00;0.18495;0.07458;0.220906
2019-03-19T02:31:02+01:00;0.184338;0.073915;0.219969
2019-03-19T02:31:09+01:00;0.183205;0.073493;0.220818
2019-03-19T02:31:10+01:00;0.184;0.074039;0.220445
2019-03-19T02:31:16+01:00;0.183949;0.074195;0.218321
2019-03-19T02:31:17+01:00;0.185019;0.074656;0.218595
2019-03-19T02:31:26+01:00;0.184855;0.075057;0.218254
2019-03-19T02:31:27+01:00;0.18413;0.074467;0.219587
2019-03-19T02:31:28+01:00;0.185024;null;null
2019-03-19T02:31:33+01:00;0.183144;0.073951;0.218224
2019-03-19T02:31:34+01:00;0.183246;0.073482;0.218688
2019-03-19T02:31:43+01:00;0.184512;0.073885;0.217371
2019-03-19T02:31:44+01:00;0.184367;0.074979;0.218414
2019-03-19T02:31:45+01:00;0.182903;0.073807;0.218243
2019-03-19T02:31:50+01:00;0.183923;0.073959;0.217754
2019-03-19T02:31:51+01:00;0.185008;0.075188;0.217332
2019-03-19T02:31:56+01:00;0.184622;0.073963;0.216603
2019-03-19T02:31:57+01:00;0.183705;0.073364;0.217936
2019-03-19T02:31:58+01:00;0.184733;0.074703;0.218537
2019-03-19T02:32:00+01:00;null;0.073325;0.217327
2019-03-19T02:32:01+01:00;0.183064;0.073422;0.218211
2019-03-19T02:32:02+01:00;0.185232;0.074984;0.217245
2019-03-19T02:32:03+01:00;0.184193;0.073959;0.216798
2019-03-19T02:32:04+01:00;0.184221;0.074254;0.217456
2019-03-19T02:32:07+01:00;0.185214;0.074874;0.217824
2019-03-19T02:32:08+01:00;0.185188;0.074464;0.218206
2019-03-19T02:32:13+01:00;0.183444;0.074202;0.217802
2019-03-19T02:32:14+01:00;0.185403;0.074145;0.216911
2019-03-19T02:32:15+01:00;0.184026;0.074471;0.217376
2019-03-19T02:32:20+01:00;0.183121;0.073658;0.217462
2019-03-19T02:32:21+01:00;0.183662;0.074328;0.218106
2019-03-19T02:32:24+01:00;0.184819;0.075037;0.216982
2019-03-19T02:32:25+01:00;0.183353;0.073479;0.218064
2019-03-19T02:32:31+01:00;0.183515;0.073236;0.217188
2019-03-19T02:32:32+01:00;0.184594;0.075282;0.216825
2019-03-19T02:32:37+01:00;0.185129;0.074106;0.217267
2019-03-19T02:32:38+01:00;0.184718;0.074203;0.217425
2019-03-19T02:32:43+01:00;null;0.073945;0.218159
2019-03-19T02:32:44+01:00;0.183779;0.073522;0.217321
2019-03-19T02:32:45+01:00;0.183747;0.073424;0.216561
2019-03-19T02:32:48+01:00;0.184697;0.074323;0.215908
2019-03-19T02:32:49+01:00;0.183741;0.073708;0.215908
2019-03-19T02:32:54+01:00;0.18383;0.07384;0.216843
2019-03-19T02:32:55+01:00;0.184033;0.073527;0.216054
2019-03-19T02:33:01+01:00;0.184216;0.074445;0.2164
2019-03-19T02:33:02+01:00;0.183525;0.073543;0.216044
2019-03-19T02:33:05+01:00;0.183554;0.073311;0.215775
2019-03-19T02:33:06+01:00;0.184226;0.074472;0.216111
2019-03-19T02:33:07+01:00;0.182991;0.074255;0.216561
2019-03-19T02:33:08+01:00;0.184604;0.074119;0.216066
2019-03-19T02:33:11+01:00;0.183427;0.073315;0.215791
2019-03-19T02:33:12+01:00;0.184458;0.073771;0.216232
2019-03-19T02:33:13+01:00;0.183983;0.074367;null
2019-03-19T02:33:18+01:00;0.184555;0.074016;0.215822
2019-03-19T02:33:19+01:00;0.183937;0.073377;0.216213
2019-03-19T02:33:24+01:00;0.184255;0.074096;0.215205
2019-03-19T02:33:25+01:00;0.183676;0.073157;0.21566
2019-03-19T02:33:28+01:00;0.184348;0.074134;0.215629
2019-03-19T02:33:29+01:00;0.184037;0.074129;0.215329
2019-03-19T02:33:30+01:00;0.184281;0.073772;0.21571
2019-03-19T02:33:31+01:00;0.183948;0.074599;0.216054
2019-03-19T02:33:32+01:00;0.183723;0.07362;0.214429
2019-03-19T02:33:35+01:00;0.183216;0.073557;0.215438
2019-03-19T02:33:36+01:00;0.184049;0.073661;0.215056
2019-03-19T02:33:41+01:00;0.184757;0.074552;0.215345
2019-03-19T02:33:42+01:00;0.183998;0.074052;0.215051
2019-03-19T02:33:43+01:00;0.183841;0.073161;0.214369
2019-03-19T02:33:45+01:00;null;null;0.214414
2019-03-19T02:33:46+01:00;0.18385;0.073529;0.215283
2019-03-19T02:33:47+01:00;0.183947;0.074025;0.216226
2019-03-19T02:33:48+01:00;0.184453;0.073352;0.215763
2019-03-19T02:33:49+01:00;0.185112;0.074851;0.214232
2019-03-19T02:33:52+01:00;0.184228;0.074625;0.215404
2019-03-19T02:33:53+01:00;0.18361;0.073271;0.215066
2019-03-19T02:33:58+01:00;0.184538;0.074723;0.214462
2019-03-19T02:33:59+01:00;0.185546;0.074502;0.215095
2019-03-19T02:34:00+01:00;0.184105;0.074006;0.215082
2019-03-19T02:34:02+01:00;0.183203;0.073224;0.215238
2019-03-19T02:34:03+01:00;0.184549;0.074361;0.214198
2019-03-19T02:34:04+01:00;0.184278;0.074232;0.214136
2019-03-19T02:34:05+01:00;0.184292;0.074621;0.215078
2019-03-19T02:34:06+01:00;0.184772;0.07363;0.214959
2019-03-19T02:34:09+01:00;0.183424;0.073469;0.214655
2019-03-19T02:34:10+01:00;0.184271;0.074288;0.214738
2019-03-19T02:34:11+01:00;0.184589;0.073341;0.21482
2019-03-19T02:34:12+01:00;0.184363;0.074368;0.214488
2019-03-19T02:34:13+01:00;0.1837;0.074136;0.214696
2019-03-19T02:34:16+01:00;0.184615;0.074898;0.21531
2019-03-19T02:34:17+01:00;0.183478;0.073644;0.214288
2019-03-19T02:34:19+01:00;0.184581;0.074617;0.215435
2019-03-19T02:34:20+01:00;0.183091;0.073184;0.214422
